vehicle_id,day,maintenance_strategy,days_since_last_maintenance,maintenance_interval,last_maintenance_cost,engine_health,tire_wear,oil_quality,predicted_speed,predicted_fuel_efficiency,predicted_maintenance_cost,risk_level,vehicle_age,unexpected_failures,maintenance_quality_score
9,12,2,17,40,104.89416362247874,53.971632510949455,46.64842149851655,45.93292192254938,54.55891076191942,28.89,-350.0,13.61,9,0,84.38547923847752
7,12,1,49,46,266.5859431148456,30.0,100.0,20.0,34.598190923563145,22.53,-45.68831706252908,16.39,1,0,65.6828042468561
2,12,0,37,75,339.1037861266076,46.56426167226824,53.85597347866706,42.59940435816417,42.144740785533834,19.58,414.7241116695251,54.19,11,1,64.1260206866953
4,12,1,14,52,268.9331818180449,77.18518572378623,27.253629824024035,68.47456527294644,72.6598463441149,32.84,-41.511345935495854,20.85,11,0,69.68165065927113
9,12,2,13,17,153.3212900779725,30.0,77.78603202205572,20.0,41.170692006217735,23.33,-340.38445714799184,18.55,15,0,95.19222857399592
2,12,1,10,50,175.808097076607,79.83860218864311,20.42940444489328,79.0042838410406,70.91586101318454,33.79,-97.84953067690648,18.63,10,0,70.61117451747441
10,12,2,8,40,235.5603245279278,76.23247458132552,16.293806169667008,80.62215493404321,62.41931270087457,35.31,-350.0,14.76,12,0,94.39582906709371
9,12,2,7,18,122.69877548322822,59.18790200589059,37.64710107896831,51.89963608263573,58.814675598593,31.05,-350.0,9.28,12,0,97.33866936703768
10,12,0,95,101,445.4743138501501,30.0,90.05086706337029,20.0,22.360937305573582,14.31,467.1511861358384,66.54,15,0,73.99153740856158
5,13,0,92,96,319.40720037829146,30.0,97.06287377516716,20.0,25.205723521061884,13.86,379.7984049682856,63.56,14,0,53.69697727148974
2,14,1,49,50,202.819088510252,30.0,97.4687419520044,20.0,37.350217346780994,22.78,22.92453385549601,33.48,14,0,70.95591875627412
4,14,1,32,51,161.6936562978968,34.31284573067853,65.52494775492505,21.68674282457991,54.69334234216278,24.8,-33.675805978581025,34.19,15,0,62.4843610292182
7,14,2,13,44,177.41717410523268,72.87020653921375,26.750159355448247,61.03056272898908,59.6379891784121,32.99,-341.0511384135281,18.62,14,0,90.52556920676406
8,14,2,6,24,135.28590336695592,75.46677264897312,21.64566058429335,70.16933754806698,64.74322435423572,34.95,-350.0,1.0,3,0,89.26345433502684
3,14,0,75,71,163.74429498457832,30.0,100.0,20.0,20.495880944961932,13.92,193.49580883086315,48.32,12,0,76.6965117942046
1,15,0,33,101,245.19951187052465,67.86666522829863,36.93912115891649,56.013542272902974,50.72120936063361,25.75,183.8903690230107,37.87,7,0,74.53568916965088
4,15,1,39,58,101.27580868131814,33.10421288121826,69.34559746046894,22.3046982317055,50.35315299315194,25.01,-150.0,17.11,4,0,65.30445141368969
2,15,0,32,72,492.4241754698998,52.51013555923956,43.63368069237363,49.51307383812059,41.8690414354932,21.86,361.9506469259919,34.95,9,0,72.08719430401499
8,16,2,18,25,244.17702566935708,30.0,72.17272169754311,20.0,39.75164299583959,23.24,-350.0,3.2,3,0,82.3990738604778
4,16,1,22,51,179.031059494461,61.02763660919435,38.97938501373177,51.507720934836186,63.65125694222069,29.29,-121.95338136028164,12.49,5,0,76.08818247424333
2,17,1,41,45,245.6741708679292,30.0,95.95687007487224,20.0,43.52488651783045,22.61,30.72224117870832,29.97,3,1,62.083274996987
6,17,0,63,67,271.0321344436487,30.0,95.69392379321783,20.0,20.69482227706604,14.59,312.2383940245576,49.33,7,1,79.10706033244631
6,17,1,28,37,234.2186314171952,30.0,73.5297163603099,20.0,45.24742548169308,23.59,-104.47441147569046,12.26,5,0,77.96968274686633
10,17,1,47,56,261.0860086091958,30.0,84.78665537072388,20.0,46.208702346041704,23.28,-10.858015709581764,26.08,9,0,72.24807858355356
4,17,1,25,54,289.3512489384482,58.22432817009373,42.39111995698624,40.1003364987323,59.85699772940287,28.55,-20.788339135080665,18.05,7,0,58.38247652528216
6,17,0,95,99,290.0742965473852,30.0,100.0,20.0,25.17864394997126,12.82,255.44040718656325,48.22,2,0,53.94960766379775
2,18,1,49,42,256.65959659120955,30.0,100.0,20.0,29.021531600796788,22.61,-38.923917375153536,16.58,4,0,75.64110350279593
10,18,2,21,41,125.2078366074602,52.589439410325575,52.69981537567409,37.87769931483607,48.357869305086986,29.0,-350.0,10.83,9,0,88.04893274867338
2,19,0,63,61,496.6163063277769,30.0,100.0,20.0,23.913980421130898,12.77,472.1985761516771,44.59,12,0,75.62782366992008
10,19,0,45,89,159.0193595675229,47.00882916908309,52.73741157929435,43.93026763100308,40.32771858446296,20.75,197.8587069618908,51.05,14,0,64.72295020137082
4,20,0,89,89,361.2350822753923,30.0,100.0,20.0,24.468176826025996,13.93,282.3954061408418,42.61,2,0,62.196703514243126
8,20,1,11,41,231.90119633026544,70.44051710203229,28.563465581797256,66.31333840047176,72.22551943160312,30.54,-49.595422735375934,18.97,10,0,77.09572336503288
7,20,1,11,39,237.6091114148257,74.23392366789332,29.35012280768013,64.17314068981213,71.5652978451937,30.68,-43.911945260677925,17.16,9,0,68.11552947620834
9,20,1,35,41,124.0775157578178,30.0,89.2905445980567,20.0,40.46404138534687,23.87,-75.0437712246996,23.39,10,0,67.29842021389153
8,21,0,42,70,478.4854242155956,39.23770119930924,55.78626710989758,29.79436775639076,39.97807297383565,18.52,354.7731861590011,31.09,5,0,66.76297833873193
5,21,0,85,74,213.414147667529,30.0,100.0,20.0,16.770214004946297,13.21,162.09993230607503,40.26,2,0,61.13508548058594
2,22,1,40,45,224.55068064796825,30.0,86.37176368519735,20.0,43.57479264132396,22.4,-95.8851342190467,14.62,4,0,73.56929310587381
5,22,1,43,46,144.53521582461698,30.0,98.35840049021944,20.0,41.10193663935692,22.79,-52.24273084530415,29.65,12,0,57.58395332047319
8,22,2,11,40,132.22679089361606,72.39048400449283,26.39389779666874,62.52376341479333,61.617577385684385,33.13,-313.3086184609741,23.04,15,0,81.65430923048707
10,23,0,96,61,341.26048960484354,30.0,100.0,20.0,4.283912235941839,13.75,382.4551351609966,51.96,12,0,76.81955615140882
9,24,1,17,47,183.4386837129153,67.92527196416393,38.017464404767495,58.42315293728239,67.52322081532836,29.41,-89.71269521376296,16.41,7,0,60.12440977024694
9,24,1,32,41,132.04512019530125,30.0,75.16959286257865,20.0,48.413517529625864,24.4,-69.7422847474665,23.73,12,0,71.88391309494992
1,25,1,23,48,134.18728048416966,54.70507920514977,45.30664346878218,42.52051407417736,61.0731444879173,27.9,-53.030118053768206,25.17,13,0,67.19669583348775
9,25,1,36,55,183.62895763256,37.66352172896341,63.2673910900758,23.35420521442096,51.99923439599868,24.65,47.58225716235541,36.23,8,1,60.12947905997704
7,25,1,38,52,251.45659565510016,30.0,72.18819585951685,20.0,49.6753224694379,23.69,39.0874456725816,34.46,15,0,79.6556494398634
9,25,2,11,32,232.6539899641241,64.9619433132038,31.71825065650527,55.07847848998878,59.39288228465382,31.44,-350.0,2.31,3,0,98.14399643121244
8,25,0,82,91,179.444681790784,30.0,85.3064049373586,20.0,26.9876012153856,15.21,243.5599941456917,61.72,14,0,57.5793809186386
1,25,0,68,108,287.58636764579035,35.66959055379514,66.75689353103492,28.97480022036777,34.73134635020427,18.4,283.36413415387955,54.62,1,1,65.60222183333451
8,26,1,10,59,120.04911274457532,85.99019879214563,21.60525085618172,78.99778814748723,72.41552810986315,33.08,-83.61433525408336,27.43,4,1,65.65859010435692
8,26,1,26,35,103.31849612651958,30.12420894003008,72.70141815602997,20.0,47.700751923271405,24.48,-150.0,9.43,2,0,67.66799224836693
3,26,0,59,116,381.6015389253848,50.37003476516283,49.24713775977197,42.6004871205435,43.62951668313596,21.85,277.1628140195803,47.04,8,0,72.55028516068758
1,27,0,82,106,360.8573046883057,30.0,72.42940869378145,20.0,32.547634551099335,16.61,357.55795402993795,58.5,4,1,68.7043349155789
8,27,0,42,62,207.05668983521016,35.30903763654039,69.5444423671747,20.0,37.52563385251402,16.15,130.04817631094843,28.57,2,0,68.0084438158411
3,27,2,25,20,119.7481816258209,30.0,100.0,20.0,21.530449772135807,22.43,-340.19956522833195,17.88,14,0,91.29258101994526
3,27,0,48,62,158.29771377558143,30.0,73.88543784230971,20.0,34.32165361227477,15.15,153.8201022943438,33.6,6,0,61.29590863367895
1,28,0,82,89,442.2315219930413,30.0,88.73149495434568,20.0,21.96765148816492,15.12,396.3357413107476,45.1,6,0,56.96167219103468
5,29,0,48,60,491.141708616993,30.0,82.90083249971438,20.0,29.518268972513745,13.81,543.0078780393022,52.71,10,1,57.96110334805926
10,29,0,86,89,197.4108378781418,30.0,97.79212096668752,20.0,19.3974314303713,13.98,252.7244399559776,58.56,4,1,66.63012423021034
7,29,0,54,104,231.01632481785435,47.580426934731,47.371682499354094,34.49832538264276,43.188492531777165,20.28,186.17110019751243,43.3,6,0,55.98515944788825
10,29,1,31,57,273.6819047893868,48.10366659632328,55.611434816903525,36.13859309889749,57.39474211576953,26.43,37.836334527989806,28.76,13,0,58.81847303050692
9,29,0,60,80,474.2623292846647,30.0,73.08917722843766,20.0,31.88585725874521,15.67,489.2873652301884,54.53,15,0,57.1125412555202
7,29,2,21,40,151.33665507715776,48.84744141104029,51.18725155470846,35.2269931366434,51.89962241539931,28.68,-341.3655292123274,18.2,2,1,85.5687881650087
9,31,0,84,105,167.71786529417594,30.0,82.6973141829688,20.0,25.77747354458025,15.01,174.10749185479293,52.71,10,0,78.33997196513286
8,32,1,32,42,107.87836673856388,30.0,79.2998281172023,20.0,46.15942457737703,24.12,-98.63827073682016,25.31,12,0,68.29824675788154
2,32,2,14,41,177.57147723173176,66.31061822471561,33.149907731812945,58.71099071153635,61.86751420592261,31.44,-350.0,2.81,2,0,98.8796461072642
1,33,1,19,33,178.57902177863582,39.464886309708426,62.04728693582113,31.91189539934664,55.73594907211438,25.58,-74.18619397758258,19.09,10,0,73.5743793640512
7,34,1,45,36,105.7304855155309,30.0,100.0,20.0,26.197253819717837,22.28,-53.51205021762996,32.35,14,0,67.69843648405427
7,34,0,83,81,354.13833730939484,30.0,100.0,20.0,20.077612668880615,12.71,327.54696355609525,44.6,4,0,50.19305634490387
8,35,0,81,69,153.95588780615788,30.0,100.0,20.0,15.766694134833555,13.51,224.5178394880388,53.59,14,0,73.17548858238212
5,35,1,29,36,257.4743916298546,30.0,84.5308788207764,20.0,44.28757852961699,23.47,51.429127939798406,30.41,15,0,71.07465024765406
3,36,2,22,35,132.09357985957317,41.81556904656012,66.93475529364464,21.145883556776752,45.3759871680459,25.67,-329.94283198022833,22.83,15,0,89.97141599011418
8,36,1,23,44,108.05160060184642,49.87852292544161,48.14689535143811,38.65091124478576,57.61625476265755,27.88,-150.0,17.06,8,0,72.81272935047414
6,37,1,37,44,217.67044419663068,30.0,88.45584240401135,20.0,44.34667570475936,23.09,32.9572389019404,29.79,14,0,65.38766494324297
3,37,1,33,33,179.53688288661095,30.0,100.0,20.0,39.13809743386068,21.51,-93.18004396488784,15.07,7,0,71.12249813964017
1,37,1,24,52,294.7600826714299,53.59715725307105,49.06695329697282,47.62608681743423,64.48663895899189,27.25,-15.252229407723206,24.07,12,0,78.05516260179479
3,38,0,51,114,340.4695318762958,59.24271005658704,41.74595550211839,45.29892338747956,47.111771419535685,23.22,302.4242475038496,46.72,9,0,61.27415047538259
5,39,1,39,35,155.04783620740164,30.0,100.0,20.0,32.14080558380455,21.92,-4.853444560473349,28.88,14,0,71.24365504701876
3,39,2,8,38,200.6046069877757,81.0201575401093,24.553958925797737,75.60341750655124,63.31249882970818,33.78,-350.0,9.32,8,0,80.05762503331229
1,39,0,88,79,245.0222008899489,30.0,100.0,20.0,17.132687047647288,13.52,211.6580957482309,43.51,5,0,70.23198955441944
5,39,1,32,55,280.84865828151305,41.28544650520823,62.70441896544142,30.82134844063239,53.127280683092806,25.74,11.121383257713347,27.52,13,0,72.88680006663093
10,39,0,37,96,281.15268967758175,57.69283199143688,34.04026813065831,51.26327824749009,50.17264746642577,23.72,189.77127044199028,34.75,2,0,51.36357501307388
7,39,1,27,49,209.97371255524104,41.95775954244309,51.60113334879792,30.59830147495504,58.304513434242544,26.68,14.107859599407789,32.01,15,0,69.39801331845986
7,40,0,41,71,167.7005863384801,37.26295527943687,58.122290253754585,27.99179461178089,38.459443665393465,18.49,267.3226481926137,48.09,5,1,56.802235532208336
9,40,1,40,30,185.22424759044617,30.0,100.0,20.0,26.40580505594522,22.04,-38.13002329899098,18.78,8,0,70.10097613422701
10,40,1,23,57,266.472707932199,64.42196103878685,41.80237802599149,54.63765966396133,62.274105033180795,30.1,81.54999203770433,37.88,10,1,64.0499055780144
10,40,0,63,67,431.97708187716967,30.0,89.19954203942333,20.0,23.01815317169013,14.65,385.5646206566324,37.73,9,0,73.20658225594661
3,40,1,27,30,144.8637117707053,30.0,94.6036677462213,20.0,43.99105722281182,22.92,-33.37893860455469,25.01,12,0,53.70202445616789
7,40,1,43,34,145.21581420211254,30.0,100.0,20.0,25.268684090985328,22.48,-23.48190003540799,26.34,12,0,68.78967054968585
1,41,2,15,36,218.94190307625024,58.83993792569897,38.09728619390069,46.57465491648198,55.91871417172917,29.24,-318.50621345024547,14.43,12,0,95.08046069856763
4,41,0,78,65,475.639447059264,30.0,100.0,20.0,14.906179432789768,13.82,490.2002747623179,50.07,13,0,75.58945985991775
4,41,0,86,80,183.37632244555124,30.0,100.0,20.0,20.87045699815583,13.29,178.1159714885019,46.32,9,0,77.85150516908922
5,41,0,55,91,307.5205237991788,40.562953661435394,64.76222927877016,27.7654679993681,38.7683796230821,18.7,271.4711671558624,49.26,13,0,79.89194881037166
7,42,2,22,17,137.36722742391893,30.0,100.0,20.0,23.83553333986312,22.9,-311.6778313184764,21.86,15,0,82.51448537984453
7,42,2,26,29,228.01703742776468,30.0,92.8817470985974,20.0,36.91948531420045,22.9,-271.5137888507822,17.76,13,0,94.74193100864102
4,43,1,47,34,116.70498293600374,30.0,100.0,20.0,23.37072474790402,21.88,-148.16398261903052,15.15,1,0,56.46502276602653
7,44,2,21,42,115.89141023486636,50.7356328002671,50.42015298479726,42.59287414336493,52.30317577814477,27.94,-350.0,13.3,9,0,81.04397258089944
3,44,1,32,53,250.4936675172989,38.03905263633998,59.97298826562125,30.14768077408445,52.11594420037386,25.14,-38.47726665725139,19.22,7,0,63.97047625286839
6,45,1,33,43,110.25876979624312,30.0,76.73386548871956,20.0,47.42882450426587,23.49,-113.1387997231202,19.21,9,0,73.20143143346749
2,45,0,79,109,322.3873832500012,30.0,68.19919607353536,20.0,31.459796647950565,15.53,241.37738126738503,52.29,8,0,77.44897595233905
10,46,1,17,45,188.421406935944,66.19619540543809,39.622131388470855,53.86929551726895,63.717240760339905,29.87,-121.476976884327,10.71,1,0,55.674173000689535
9,46,0,70,65,267.040412646062,30.0,100.0,20.0,17.899382615439183,12.79,400.3531055020405,60.09,12,1,77.67102454010309
5,46,2,10,39,147.07729360421706,72.63740273783255,28.29251413963828,65.1150003581387,61.29921882752115,34.03,-350.0,7.22,8,0,93.33733321101845
6,46,1,14,53,205.98811738604653,76.74235946663856,26.2680006802398,69.84568510344494,74.7496522363248,31.23,-91.42907879039288,17.12,8,0,68.32312192055116
4,47,1,38,43,132.27347167767664,30.0,84.86590938552014,20.0,38.998771619567066,24.0,-22.10027364574529,33.27,15,0,55.99523813845818
10,47,0,57,118,350.1985573992575,50.63127045701171,49.787654286540935,46.64590375779587,43.35082830971906,22.29,327.4625224487926,52.58,11,0,51.66575098427452
7,49,0,40,115,431.9013152549952,64.95174789809805,31.506472316703835,61.3931442829061,49.29975540538312,25.81,350.2272108972334,48.72,3,1,67.05394695523819
9,49,0,94,99,416.0563254265557,30.0,98.6734405830431,20.0,21.666437231423515,14.32,284.49639212304123,45.82,1,0,69.54547049986678
7,50,0,48,88,203.8649666428208,43.85458931514438,55.67661693614696,31.877770982071183,42.385523243161074,19.19,306.93598497846835,56.98,8,1,56.32344348064065
1,50,0,38,66,202.23731440951588,46.12073927236413,54.14779641132712,32.40266399451944,38.954496165450806,20.15,231.7281510372194,40.89,3,1,66.69368617476368
1,51,2,6,22,125.58964251663528,68.60861703703965,31.896107847539337,68.50462099498515,60.34287214643628,32.37,-350.0,1.0,3,0,96.7653071909141
9,51,1,13,42,172.21494526820743,71.81560341970535,31.13603558573416,62.52159852160706,69.30224356530785,30.67,-150.0,9.45,1,0,75.0519783636506
9,52,0,44,97,292.9594534929689,58.11465158827932,41.0898092609846,50.56460026242701,46.57847550170556,23.42,246.45978029296725,43.48,11,0,77.82065541758891
4,53,0,80,77,387.8940258916708,30.0,100.0,20.0,19.288266270767465,13.66,453.41385355704216,56.0,5,1,60.97657428670641
9,53,1,22,31,111.33608643316708,30.0,68.49973100561198,20.0,49.00586847066051,24.11,-79.33165641865212,20.15,10,0,59.54148717652756
3,54,1,28,37,106.93454084521328,30.0,78.7126101944487,20.0,49.21659115172812,23.01,-131.77830035783185,15.55,7,0,72.48278017942425
7,54,1,15,40,178.3821125887818,64.56604128994218,40.67822073566191,51.94094157466559,65.23906155962871,29.3,-57.4463506320117,21.37,10,0,62.93337215291015
6,55,2,20,15,198.51782766345667,30.0,100.0,20.0,20.65035608232538,21.52,-184.88856050346027,20.76,9,1,85.33350393323956
8,55,1,21,51,138.6870685912965,60.17676287884792,41.195165898480326,53.67302207361617,60.77166241802307,28.31,-67.18633754929178,25.93,12,0,58.484033920115
9,55,2,23,43,189.0557618135628,43.47649757653886,53.03794089030063,35.77131888044178,50.49010263472185,26.85,-350.0,8.53,7,0,97.55294039301565
5,55,2,9,20,124.17078344985092,52.1174586205242,47.53475605446481,42.34354963627269,56.280221332579586,27.98,-350.0,7.32,9,0,80.83313636765365
1,55,0,46,107,460.13013808473073,52.42431904949159,39.31536076902674,50.99771791489603,43.277768001169896,22.06,429.75492524559496,56.49,8,1,59.96616712841965
3,56,2,27,41,232.2672905253248,32.367016815371926,66.32281367451661,25.19024732816956,46.506125354906075,25.45,-318.8666986817365,16.8,12,0,95.24618064043878
10,57,0,58,79,254.05052149846424,30.0,73.88019752029587,20.0,32.112988562391536,14.79,184.523029921194,36.13,2,0,51.24497501549239
8,58,2,5,26,119.0989381737509,84.34857990920406,15.125500458873104,74.44655867742715,67.55606058609028,35.72,-350.0,1.0,1,0,85.3450525958719
6,58,0,89,102,293.95639022318096,30.0,86.43474281585344,20.0,28.276634466275745,14.15,245.16978970052733,50.33,7,0,67.91877261060408
8,59,2,29,43,120.89036948062528,31.91210276888124,70.9747084507883,20.0,46.57028779643869,25.06,-350.0,11.17,7,0,82.63036533832756
9,59,2,28,41,194.3052533595896,36.2385182171121,71.85421914677588,20.0,44.00387419619922,24.56,-300.9515086821035,22.71,14,0,97.14259119712564
4,59,2,27,43,220.43099637320853,39.40175433133972,58.78307432361541,21.72453802318149,48.2130542969317,25.48,-270.94674453387927,25.78,8,1,91.50710806503112
1,59,1,19,39,234.6184261822434,55.58370331067678,44.62515754542702,40.50043075002401,59.38230187968343,28.2,-76.1340713869931,13.92,5,0,68.58847780834768
1,59,0,76,62,438.5226565372723,30.0,100.0,20.0,12.792189720943307,13.49,360.6327601063668,33.83,3,0,67.98882705379765
10,59,0,52,104,288.947256772616,47.589042747931394,53.747660625539936,44.59930913651733,41.86732393808338,20.78,293.92508322092834,51.04,12,0,65.18990928062803
4,59,1,30,56,131.26339414177218,41.95683829221865,49.86045442216356,30.871065926145302,57.90299605401314,25.57,-88.58535771620264,20.32,8,0,60.51239750030592
7,60,0,50,94,408.2828315891573,49.06935915313638,55.39145738797659,37.335401540207016,42.6155296315851,21.37,280.67311704198835,36.0,6,0,77.3879301432407
2,60,1,22,44,172.09490102831077,46.21302998005534,46.01165619613104,43.47771786083133,61.160757434991034,27.21,-41.6351628775044,23.89,11,0,60.19310726896531
3,61,0,62,75,384.9447888301964,30.0,83.89804520414492,20.0,26.991185691495996,14.63,270.8151183375393,35.93,3,0,63.66857469311755
1,61,2,28,43,126.00947013690016,35.20843000907153,63.67695206095889,24.01758222532446,48.86616100700112,25.72,-350.0,3.83,1,0,94.78053115575918
5,61,1,20,42,116.24592696133452,53.02511825874986,50.508187248706285,41.999360147832384,60.290510845837304,27.42,-150.0,10.72,3,0,66.29064292600293
1,62,2,21,31,248.73890523291976,33.2638964860004,65.0788399721246,20.0,42.75001327512159,25.49,-344.95053209669925,4.86,5,0,92.83719917710712
8,62,0,97,94,204.67052777570976,30.0,100.0,20.0,21.846935396287847,13.26,395.92712771136246,80.44,15,1,63.0693437136953
1,63,2,19,34,248.03156897379176,42.91502110704002,53.23917828693532,29.57999031513781,47.32212035092259,27.3,-283.3346758265958,18.63,14,0,91.36185024675734
1,63,2,29,25,246.13758853629605,30.0,100.0,20.0,25.4887645083048,21.61,-332.0496728032728,3.15,3,0,93.26014692283552
2,63,1,39,56,258.7636207816079,35.05533150348071,73.37963748846462,20.0,52.61672527045549,24.85,-73.42971324217132,15.29,1,0,54.26765719330447
2,63,1,18,50,231.8845924163996,66.27631137699689,32.2680179912676,56.42307871409029,63.739021488511455,30.77,-75.29549818692765,15.47,5,0,59.39489605489331
6,63,1,30,48,215.5614100502169,41.72603757093958,66.16595688595504,23.36375279232701,59.15346971631197,24.66,-68.78434462599463,21.25,10,0,75.48602646463704
7,64,0,41,113,453.1355408822421,66.3389347424338,37.218938384850944,53.62045848609455,49.65918824705617,24.12,457.4302158776306,59.94,7,1,52.6696914456904
5,64,1,46,40,157.8879043238976,30.0,100.0,20.0,30.37505193917729,22.01,-40.45566693780512,33.86,15,0,79.75088220117355
1,64,0,71,89,313.6884243697069,30.0,79.05069945247352,20.0,28.111193707950427,15.91,328.453656984868,55.04,14,0,66.23008696782988
1,65,0,46,119,366.78648927827567,63.011394334051175,35.26406511972493,57.10733584746607,48.73794101569461,24.34,339.162770124898,55.63,7,1,79.54537231901281
3,65,0,77,107,293.91666655432186,30.0,73.9660957110956,20.0,34.27395285741553,15.33,374.6353053194453,66.2,11,1,78.16989266257933
2,66,0,57,112,299.6202589315937,50.13183456171552,53.48153848703664,40.0979833643614,40.37572925259191,19.79,263.1609519553282,50.15,9,0,63.58441142632751
5,66,0,70,94,265.59963362572955,30.0,70.52605030911096,20.0,33.13654006044203,15.36,419.5117972117449,73.42,15,1,55.95473223816048
10,67,0,76,81,347.48113583958764,30.0,93.8885590207736,20.0,22.427136557746586,13.96,491.6947079299801,73.02,15,1,54.94654329695416
