vehicle_id,day,maintenance_strategy,days_since_last_maintenance,maintenance_interval,last_maintenance_cost,engine_health,tire_wear,oil_quality,predicted_speed,predicted_fuel_efficiency,predicted_maintenance_cost,risk_level,vehicle_age,unexpected_failures,maintenance_quality_score
5,162,0,94,82,203.00593267737503,30.0,100.0,20.0,35.012880481193534,19.60283362181725,274.89,93.92090149745933,4,1,65.39549251270336
4,69,2,18,38,238.85361658808503,49.60713800415321,47.50359972004927,39.37537005951864,58.81650285142772,25.192516969744165,102.38,88.10639647402034,12,0,89.46801762989826
3,101,1,16,51,218.6922765409448,73.26430286726264,26.552839109196963,62.48851730505184,68.53974406725989,29.676427876111784,77.04,79.85339840164924,5,0,67.23310267616617
8,356,2,12,32,94.86590530598052,63.45414801620108,34.06529213415741,55.44339178446908,62.25128236303265,26.44421972634417,51.74,87.93242758697374,15,0,97.83786206513123
5,228,2,18,31,180.9427074303869,44.59793859857152,58.34629334326243,26.6070620805788,57.696132406820816,22.43270695610678,79.21,89.32244155333211,14,0,88.38779223333944
7,297,2,5,36,182.7332069808544,82.16761456560042,13.307425969799528,82.11868910676549,73.91700610223968,31.16733191841049,173.28,41.610782477680246,14,1,97.05169909876685
9,12,2,7,18,122.69877548322822,59.18790200589059,37.64710107896831,51.89963608263573,66.26324297806192,27.14229149580359,51.56,86.53226612659246,12,0,97.33866936703768
5,39,1,39,35,155.04783620740164,30.0,100.0,20.0,33.39839759127898,18.54995838394728,195.15,92.75126899059624,14,0,71.24365504701876
3,87,1,21,54,226.2750652096502,60.601896252459866,37.41418130189407,58.24167783149517,66.34181155562125,27.254375554633302,273.77,97.034857448957,9,1,62.325712755214894
1,251,1,36,35,223.08415596416708,30.0,100.0,20.0,41.18252128804001,19.548954838551968,212.6,93.36072167017475,13,0,65.69639164912624
4,16,1,22,51,179.031059494461,61.02763660919435,38.97938501373177,51.507720934836186,61.21389727722604,26.69496933017185,78.05,87.28236350515134,5,0,76.08818247424333
5,22,1,43,46,144.53521582461698,30.0,98.35840049021944,20.0,41.63190786318763,19.4172834026555,147.76,94.48320933590536,12,0,57.58395332047319
5,29,0,48,60,491.141708616993,30.0,82.90083249971438,20.0,48.618083180187526,18.86560675615641,543.01,98.40777933038817,10,1,57.96110334805926
1,267,0,77,85,233.6732344262604,30.0,86.37333397865375,20.0,42.48590713224971,18.80434477398459,234.21,91.6996314373923,9,0,64.00184281303851
9,204,2,20,26,248.2159066753348,30.0,72.52069966486079,20.0,48.95766562850137,19.70823364649557,45.0,81.99918092187824,1,0,92.50409539060884
10,301,1,49,49,239.4048332008599,30.0,96.30317988091292,20.0,41.86438279138248,19.750144131600106,89.37,85.38773103215729,2,0,78.06134483921352
6,96,2,25,36,198.63157353587889,30.0,64.48362819395538,20.0,49.92985427146762,21.09070724465716,45.0,84.57983577419216,4,0,87.10082112903916
9,82,1,44,53,146.66656452986533,30.0,87.67404710687597,20.0,44.64351921589059,19.55598851462355,171.74,94.95994168214833,12,0,55.20029158925843
7,147,1,17,34,182.4559455663332,52.17261875865756,52.56926845127014,42.15488040257556,58.99770148177424,24.68158618147204,172.0,94.27358107312028,14,0,63.63209463439858
2,14,1,49,50,202.819088510252,30.0,97.4687419520044,20.0,38.58211007828875,19.402569372832275,222.92,92.80881624874516,14,0,70.95591875627412
10,172,0,34,74,385.2877405529681,53.10373992781594,46.40344274374031,45.04130277903733,59.858064301244674,25.47471549776035,570.62,100.0,15,1,58.8917602062585
4,232,0,41,103,158.81968318737438,57.44578499944087,44.3108608586098,53.0240444211456,61.6265676504905,25.191500303566983,115.23,91.14563365696524,5,0,56.77183171517383
1,90,1,29,51,215.3762402622417,47.79999787944264,61.30040892015936,32.60556933937785,58.87737268319618,23.78006491971561,165.6,93.9469922491654,9,0,52.76503875417297
1,62,2,21,31,248.73890523291976,33.2638964860004,65.0788399721246,20.0,50.55890247866058,21.738996260051326,56.72,83.93256016457858,5,0,92.83719917710712
9,175,2,13,34,218.44575247568943,61.86930719581736,33.76239201618145,53.38272941991377,64.49337893957664,27.787296105944492,62.89,87.84873980129254,9,0,83.25630099353728
9,187,1,30,57,145.35452506392917,47.52009133649747,52.18623466743203,37.04075586677416,59.05009374973261,23.56444054683808,119.65,93.39383101115268,12,0,63.03084494423653
4,210,0,30,63,211.97878938905143,50.5882882040681,47.67020317648768,40.7159514478937,58.85155774570026,24.74603825274569,258.12,93.44790603095952,7,1,75.26046984520232
3,185,1,19,34,136.96767958940498,44.1009773417659,57.61845126114342,29.18754407158061,55.59827577452896,23.362087965892787,50.0,86.92994474271802,3,0,72.85027628640988
8,356,2,12,32,94.86590530598052,63.45414801620108,34.06529213415741,55.44339178446908,62.25128236303265,26.44421972634417,66.06,87.93242758697374,15,0,97.83786206513123
9,20,1,35,41,124.0775157578178,30.0,89.2905445980567,20.0,43.86666017650079,20.495576656050133,124.96,91.5403159572217,10,0,67.29842021389153
8,207,2,23,23,193.973836745476,30.0,100.0,20.0,39.10163422401597,19.50787536888285,51.88,85.11806522610678,4,0,84.40967386946608
3,189,2,16,21,114.38997135689462,30.0,77.83059847115221,20.0,47.46179815416656,20.67004104317334,45.0,83.57806932314239,4,0,92.1096533842881
4,354,2,15,16,107.17955977229504,30.0,96.86104566305318,20.0,41.31100796535737,19.740227861213462,122.5,90.73515276245384,9,1,93.8242361877308
7,348,2,20,43,108.69770098337592,50.15375722799596,49.251578779916834,46.95514632717435,59.61377239472967,24.12676561316591,50.5,88.57682138429388,11,0,84.61589307853063
5,246,2,12,21,181.4806879802393,42.44077765140592,54.01193010735832,29.142419860643656,56.70129348180898,23.344091933759827,47.92,82.41360241595457,1,0,90.43198792022716
3,349,2,29,41,225.170289964115,34.13006065576377,66.25243137928587,20.0,51.11902862086205,21.75693162624406,108.31,86.8373110709534,13,0,98.313444645233
1,289,0,72,83,198.0550114504496,30.0,88.14073595723498,20.0,44.03636373107233,19.165324943734063,275.87,93.57350276540488,9,1,79.63248617297566
8,89,2,29,43,192.85016072496327,30.0,64.22705835784227,23.399856497902,53.64954012845034,20.541227401414,50.0,85.93256681436368,7,0,87.83716592818158
5,247,2,14,31,153.04447177037514,50.18247826093661,50.14689838843693,44.67960816615715,59.070509835539866,24.666253261943943,59.76,86.96249381190812,13,0,97.68753094045942
3,129,1,40,39,217.1127457586604,30.0,100.0,20.0,36.73656043019837,19.002239401650694,209.03,92.21232098714616,10,0,63.93839506426912
5,249,1,11,55,282.6082933779712,75.81447212891159,23.35244060158865,75.52383899346253,73.6881373103712,29.378941984087028,184.43,65.84705849997513,11,0,58.33535489619696
1,325,1,26,55,235.11735471348777,48.79756406938311,45.31580319093592,46.990846544622656,59.59949000403388,24.947222317408947,246.47,96.82581310830608,15,0,53.37093445846957
4,222,1,13,36,215.671952623308,61.27640659974914,41.07960395392551,57.29518561621632,63.24562117652415,27.19090938861552,234.4,96.50999634483942,14,0,52.45001827580289
7,275,2,5,42,152.66930978833716,86.69583711454536,14.394752078811472,89.53871322307634,76.67997342315896,31.952630263932075,50.0,23.649648564902428,9,0,95.05276588143671
6,102,0,37,88,382.7695961523209,59.78568831177592,43.41947935754676,47.85491939228507,63.4157034285189,26.16288873656972,353.79,91.02892302778233,11,0,72.35538486108842
8,111,1,35,42,117.01127709784822,30.0,81.34508920330693,20.0,44.42660190374983,20.20860651899398,50.0,86.88990701589023,1,0,68.05046492054888
2,293,0,87,94,450.4772590930441,30.0,92.49916201699928,20.0,41.63140348299837,19.018366841939528,573.5,97.43703815316032,15,0,50.314809234198336
1,51,2,6,22,125.58964251663528,68.60861703703965,31.896107847539337,68.50462099498515,68.2732622177232,28.37243923591849,45.0,76.92980837733172,3,0,96.7653071909141
3,9,1,16,41,227.082871372382,62.81431100518788,43.19195027508991,54.58854129488635,63.75474579349922,27.247494499675657,89.45,87.71657487747615,2,0,66.41712561261929
8,92,1,26,40,117.97537034723211,37.0086569724388,65.44824675673432,25.08722628962603,54.98017566573896,21.60488181008409,50.0,86.79899951492845,3,0,73.5050024253577
1,59,0,76,62,438.5226565372723,30.0,100.0,20.0,30.404234730842497,18.76391603809054,360.63,87.90223458924046,3,0,67.98882705379765
8,1,2,7,31,143.4878506725599,73.10972420782343,17.655276565462515,68.32555922468939,68.02294732123615,30.566504196359716,60.03,63.182296030941785,13,0,97.68848551003954
1,287,0,55,62,417.6278326347057,30.0,87.77334147212945,20.0,42.59612673192218,18.7543389750568,380.17,91.85801950367234,10,0,65.70990248163832
8,302,2,15,15,88.02343928855443,30.0,100.0,20.0,37.86212575110528,19.896106563705786,52.46,88.1613276393367,13,0,91.69336180331648
1,154,0,96,63,317.0956663181238,30.0,100.0,20.0,20.0,18.76220102722363,328.78,91.17238586535484,6,0,59.13807067322571
9,126,0,35,86,249.58948498692683,54.94027114393133,44.119611727335794,48.50121968184664,62.4584264605825,26.63294089140286,244.68,92.39034294131412,1,1,65.54828529342939
4,215,1,26,30,195.01797457335363,30.0,90.48302015842076,20.0,42.71759447652206,19.87813125484612,202.12,93.82347839760509,12,0,60.88260801197456
2,175,1,38,38,296.50425445120777,30.0,99.08699562270934,20.0,42.41858504229586,18.46169934433103,182.05,89.05370537600865,3,0,62.23147311995676
2,95,1,16,54,158.67068428820198,68.55076648731558,25.14986717992409,60.36981268098019,66.88807250401301,29.39433499519408,59.37,85.7403230533022,8,0,72.44482479163057
2,233,2,16,34,175.8617965794184,57.092161015488536,49.20578441947798,40.4546324081868,59.263778849917,24.998307452122315,55.05,81.64815996856478,1,0,94.25920015717612
1,319,0,61,87,401.5513396417708,33.7947963181714,66.82580219730725,20.0,52.55020429893533,20.05687942892427,382.43,90.06876007772576,12,0,79.65619961137119
10,360,1,29,48,289.55593959384595,36.698400826151016,59.57951595211021,24.17837546270881,58.43201266034525,22.59572644477021,144.06,87.83012148366004,3,0,68.34939258169977
10,159,2,11,44,181.18905456229828,77.09671343504525,25.68812736433873,69.95929920251575,72.08378047321297,30.38783147662973,138.91,72.65661716206944,11,1,82.37748782354144
7,1,2,23,16,218.49407080069813,30.0,100.0,20.0,20.0,19.01148459671089,94.64,84.21229345624027,7,0,96.4385327187986
7,199,2,14,22,240.8150512737519,38.54377814490638,68.54279100808543,25.854191765675424,56.27441327426879,21.47600997683653,50.0,86.00190253264701,6,0,84.99048733676497
10,227,2,6,44,193.76723508722733,81.46191188933423,15.77594311501135,84.65386128772951,76.78498068560458,32.42647341449273,50.0,37.66244285848026,12,0,89.98863539733671
8,358,1,21,54,107.96228788915076,62.15415530932589,35.48283773660292,54.50263963606827,66.96562636089008,27.625804880799297,154.09,94.6474809558856,7,1,69.26259522057197
1,303,1,22,35,235.8325136639125,39.26505919462873,63.41010111042467,28.835795029270912,55.05949533917153,22.212578803095106,131.22,90.12998710997668,6,0,64.35006445011668
3,171,0,76,74,330.6991547191859,30.0,97.99569713373688,20.0,38.88881568719368,19.550994346636823,392.96,92.6834257917985,12,0,66.5828710410075
9,262,0,58,99,460.1599529195976,42.517902011958334,53.67081437193068,30.048421888837,56.04482343847335,23.345668182909478,357.8,89.3505388835964,10,0,78.24730558201802
9,364,2,15,26,230.86971983619,43.17370968173792,59.0312023106321,33.80234518691864,57.65525379858898,22.36581168266399,197.36,94.7900838833283,14,1,86.04958058335853
5,243,2,26,44,149.2521391161815,43.66786345378784,56.41992747740391,25.885144697570595,54.87685077659234,22.218081771880115,51.19,88.50591929240125,12,0,87.47040353799375
9,184,0,86,108,350.06267731903034,30.0,84.07980057211458,20.0,45.45826222761495,20.5047019369597,321.56,92.88916996153787,10,0,60.55415019231057
1,133,1,15,50,150.46238541393743,65.58457987236876,26.51410443936085,59.87745438898844,69.40041109600944,27.481624938062225,50.0,86.84095106223229,5,0,78.29524468883855
7,328,1,37,53,297.7681082607326,30.0,67.67978721118897,20.0,52.02672745487815,20.7670510733728,320.15,96.55046323356017,7,1,59.74768383219924
8,4,0,83,95,204.884446860882,30.0,88.64872569832696,20.0,47.69371058732282,19.910587329645725,377.16,97.62902330246422,11,1,64.35488348767886
4,17,1,25,54,289.3512489384482,58.22432817009373,42.39111995698624,40.1003364987323,62.36850371313084,25.762035521123597,179.21,91.82350469494357,7,0,58.38247652528216
7,14,2,13,44,177.41717410523268,72.87020653921375,26.750159355448247,61.03056272898908,67.55047008244829,29.10849728539514,72.37,81.74427624589258,14,0,90.52556920676406
10,153,1,17,33,112.2892580261575,48.178916904741065,47.48891880623156,39.31945422882729,58.58450291533023,23.96968669915465,50.0,90.542250591407,3,0,54.78874704296501
4,157,1,36,31,132.53216302109703,30.0,100.0,20.0,32.56173030695413,18.835939087173053,163.62,93.97997555551156,13,0,62.60012222244215
8,36,1,23,44,108.05160060184642,49.87852292544161,48.14689535143811,38.65091124478576,56.28770833657047,24.985612884778384,50.0,89.43745412990518,8,0,72.81272935047414
6,134,1,13,46,279.5870586887474,68.41933095670939,25.164687428187737,69.77130345534559,66.28136473712394,29.1364998419464,156.01,75.86528394584747,7,0,73.04384535142647
4,73,0,60,117,164.0486006798783,46.48549003746181,51.18517617614956,40.99188433686784,57.89408352787851,23.59559564013979,223.08,91.07140194991928,13,0,77.14299025040354
2,120,2,24,34,102.64568710322688,31.92599788119537,65.80805344221388,20.0,50.49756570207748,21.306391492767823,50.05,86.12336041222173,10,0,94.3831979388914
4,227,1,32,50,171.08786747281235,38.015652656029424,68.68944397174292,23.072501002060704,52.42661487048041,20.934690723119072,174.32,95.06364056364016,14,0,59.68179718179916
5,64,1,46,40,157.8879043238976,30.0,100.0,20.0,32.60965612272134,18.63258469745125,159.54,91.54982355976529,15,0,79.75088220117355
8,181,2,21,39,150.40398159666324,44.02895814768375,49.22144042147188,35.421664129608985,60.5761717753897,24.465748887384212,50.0,86.35892475393594,11,0,95.7053762303203
7,345,0,32,106,340.6208048874976,65.69529042618456,33.18559786531093,67.70367229391414,69.97266892971798,28.874779991634124,200.55,90.37171373890124,2,0,52.07460703155504
7,198,2,12,43,111.4970645567018,68.48752561786556,23.788399178093968,65.01298868995099,69.47329931720223,29.808206951155903,64.56,78.98513897052177,13,0,89.01372949877826
5,39,1,32,55,280.84865828151305,41.28544650520823,62.70441896544142,30.82134844063239,54.64976859989024,22.64303632044768,211.12,91.9226399866738,13,0,72.88680006663093
3,96,2,29,24,233.04489890435195,30.0,100.0,20.0,32.5963132940706,19.790133445872428,45.0,81.70675537108971,1,0,93.96622314455144
3,192,1,14,56,202.34148942294016,74.84173032163407,22.093483993840987,73.79039337761508,70.48442283878411,29.22012748887765,220.27,69.8640812177392,14,0,52.98639538426325
3,153,2,27,31,190.19968969733384,30.0,91.91098844276864,20.0,46.10400335694829,18.997332027420363,56.49,84.3770725871964,7,0,95.614637064018
4,311,1,33,39,191.6057233167737,30.0,81.93617039404626,20.0,44.89083334456447,20.62252257563064,161.76,91.08341727221294,13,0,77.08291363893527
3,27,0,48,62,158.29771377558143,30.0,73.88543784230971,20.0,51.73352529970871,19.85481727736541,153.82,90.7408182732642,6,0,61.29590863367895
9,9,1,45,36,250.4795764607576,30.0,100.0,20.0,27.902972988435515,18.54493436806619,175.9,89.30452427355011,1,0,55.97737863224942
10,77,2,28,43,194.5526127059008,39.08907978125811,61.18448899940735,25.31203830007678,53.648228855674525,21.17627853886479,74.46,86.5733867045902,13,0,99.63306647704896
3,108,1,18,37,100.00614376907647,48.36930083387592,49.05082131643484,45.582027862497725,62.483351040063766,24.65779804245648,50.0,91.6624067958412,5,0,54.187966020794
8,302,2,15,15,88.02343928855443,30.0,100.0,20.0,37.86212575110528,19.896106563705786,50.0,88.1613276393367,13,0,91.69336180331648
10,173,0,33,98,433.38626269306127,61.87619368064313,29.48820836488452,63.91173441516968,63.92061697859128,27.27346603773501,265.62,89.21551095772165,5,0,66.42244521139177
2,354,1,39,44,133.5133078609013,30.0,85.77173841520316,20.0,43.51948892342794,19.784659638710828,173.77,94.95214718473198,11,0,52.739264076340106
2,338,0,90,75,456.5667237499631,30.0,100.0,20.0,31.97491683589124,18.178413117633927,542.57,91.53551007212654,15,0,79.82244963936726
3,93,1,43,52,181.31810747189445,30.0,87.58356088339502,20.0,45.376177596639536,20.592805100171567,226.76,96.16162763074344,15,0,56.69186184628271
1,63,2,29,25,246.13758853629605,30.0,100.0,20.0,32.22828837047751,18.21490643288377,67.6,82.8479706154329,3,0,93.26014692283552
9,75,1,20,50,253.07267277160813,60.02371819972095,39.919280240391295,50.22906215216356,66.69192448541794,27.06762778006661,173.35,92.81121843649233,7,0,53.4439078175384
5,251,0,70,82,236.39995965850653,30.0,89.62778352268285,20.0,46.19594405373877,19.244876004384786,278.42,92.65501422236808,1,1,64.2249288881596
6,318,0,58,119,329.3374872562373,52.547844352280606,53.17723700176749,37.3664404968649,59.85075514556159,24.83697782314029,249.05,90.01792792608843,5,0,62.41036036955781
3,310,2,8,42,181.2122829266684,78.4756083950184,17.075295123793296,78.58996071066396,70.8044785628952,31.52340293474812,81.75,48.65376549225324,13,0,89.2798026292885
7,257,1,43,37,142.7989357396627,30.0,100.0,20.0,35.33908043978422,18.695937332310432,91.47,90.07648294130256,2,0,54.61758529348715
6,96,2,25,36,198.63157353587889,30.0,64.48362819395538,20.0,49.92985427146762,21.09070724465716,51.59,84.57983577419216,4,0,87.10082112903916
10,174,2,27,27,241.5905795622496,30.0,96.93339233612052,20.0,41.95185041453789,20.03793225899639,63.13,84.09727895758061,7,0,97.01360521209692
5,177,1,10,41,176.64307318945032,79.70571000867042,23.99736561592178,69.18934951762,70.01961807062678,29.85137213874261,50.0,64.23083465641112,2,0,59.35735716610115
6,258,1,11,48,102.77242718257202,73.20730360509347,23.50803323129635,69.70468318176067,72.65160648138861,28.921820335083467,50.0,66.73423492436541,3,0,76.80905760038401
2,125,0,98,107,158.99137570429286,30.0,89.02321121438308,20.0,44.42830973709726,20.02639549711804,298.67,97.67946793877168,8,1,56.6026603061416
1,218,0,47,82,228.63008917461832,39.02070827920798,59.54546520973383,34.877487931858454,57.99730919765989,22.14370420521515,310.66,94.79138190905007,9,1,73.54309045474963
6,302,2,6,44,149.32226584904765,90.9433470284609,9.953458988427188,83.46006535238396,71.90589355558444,32.56596400808975,45.0,18.06703309127781,3,0,94.91506758152252
4,160,1,29,39,169.09617074468915,30.0,79.02488206120753,20.0,47.7034730273221,19.85697559242554,275.17,97.81370215468024,14,1,70.93148922659879
5,228,2,18,31,180.9427074303869,44.59793859857152,58.34629334326243,26.6070620805788,57.696132406820816,22.43270695610678,75.11,89.32244155333211,14,0,88.38779223333944
4,69,2,18,38,238.85361658808503,49.60713800415321,47.50359972004927,39.37537005951864,58.81650285142772,25.192516969744165,101.95,88.10639647402034,12,0,89.46801762989826
8,356,2,12,32,94.86590530598052,63.45414801620108,34.06529213415741,55.44339178446908,62.25128236303265,26.44421972634417,66.48,87.93242758697374,15,0,97.83786206513123
8,339,1,48,59,198.591394331172,30.0,84.86173417645584,20.0,44.98426460338472,19.76117657301627,152.6,90.11895928013594,9,0,71.9052035993203
5,243,2,26,44,149.2521391161815,43.66786345378784,56.41992747740391,25.885144697570595,54.87685077659234,22.218081771880115,53.53,88.50591929240125,12,0,87.47040353799375
7,148,1,48,37,293.8643624568358,30.0,100.0,20.0,29.894922341359752,18.615310174712672,186.24,88.41409658847506,2,0,62.929517057624665
2,304,1,12,54,127.8508141569408,77.78397310111708,20.948793521163694,70.86108688244747,70.00503287300506,29.84506212160657,138.26,67.06088488439713,4,1,61.21424326601007
3,108,0,85,79,274.808661595172,30.0,100.0,20.0,39.620149574330114,18.992150957001066,262.52,90.42869832882532,10,0,72.85650835587332
