vehicle_id,day,maintenance_strategy,days_since_last_maintenance,maintenance_interval,last_maintenance_cost,engine_health,tire_wear,oil_quality,predicted_speed,predicted_fuel_efficiency,predicted_maintenance_cost,risk_level,vehicle_age,unexpected_failures,maintenance_quality_score
8,22,2,11,40,132.22679089361606,72.39048400449283,26.39389779666874,62.52376341479333,67.57505162559926,29.264432276010076,86.69138153902585,82.64878853128513,15,0,81.65430923048707
10,23,0,96,61,341.26048960484354,30.0,100.0,20.0,20.0,19.287104245974835,382.4551351609966,90.63608876971824,12,0,76.81955615140882
9,24,1,17,47,183.4386837129153,67.92527196416393,38.017464404767495,58.42315293728239,65.59045729502226,26.98882367806505,110.28730478623703,91.47511804595061,7,0,60.12440977024694
9,24,1,32,41,132.04512019530125,30.0,75.16959286257865,20.0,49.29205305793713,21.028589523867943,130.2577152525335,91.62321738101002,12,0,71.88391309494992
1,25,1,23,48,134.18728048416966,54.70507920514977,45.30664346878218,42.52051407417736,59.989367276428055,25.109734244402837,146.9698819462318,93.06066083330245,13,0,67.19669583348775
9,25,1,36,55,183.62895763255997,37.66352172896341,63.2673910900758,23.35420521442096,53.67033622426703,21.39743169197431,247.5822571623554,96.97410418800459,8,1,60.12947905997704
7,25,1,38,52,251.45659565510016,30.0,72.18819585951685,20.0,49.95031751344637,20.315313101519635,239.0874456725816,91.56887011202733,15,0,79.6556494398634
9,25,2,11,32,232.6539899641241,64.9619433132038,31.71825065650527,55.07847848998878,67.09603634392421,27.444337854489817,50.0,81.8712007137575,3,0,98.14399643121244
8,25,0,82,91,179.444681790784,30.0,85.3064049373586,20.0,46.36359920282334,20.46183375941036,243.5599941456917,95.48412381627227,14,0,57.5793809186386
1,25,0,68,108,287.58636764579035,35.66959055379514,66.75689353103492,28.97480022036777,52.79833638709648,22.536376340241937,283.36413415387955,92.3795556333331,1,1,65.60222183333451
8,26,1,10,59,120.04911274457532,85.99019879214563,21.60525085618172,78.99778814748723,72.50879184246959,31.075553176679048,116.38566474591664,50.485545895677475,4,1,65.65859010435692
8,26,1,26,35,103.31849612651958,30.12420894003008,72.70141815602997,20.0,48.13092590941945,21.105221601121418,50.0,87.46640155032661,2,0,67.66799224836693
3,26,0,59,116,381.6015389253848,50.37003476516283,49.24713775977197,42.6004871205435,60.404835036240094,25.267717203620997,277.1628140195803,89.48994296786248,8,0,72.55028516068758
1,27,0,82,106,360.8573046883057,30.0,72.42940869378145,20.0,50.42982683051648,21.240144910000453,357.55795402993795,93.25913301688422,4,1,68.7043349155789
8,27,0,42,62,207.05668983521016,35.30903763654039,69.5444423671747,20.0,55.49470220203635,20.54518226966708,130.04817631094843,87.39831123683177,2,0,68.0084438158411
3,27,2,25,20,119.7481816258209,30.0,100.0,20.0,28.67323155756579,19.15391830024196,59.80043477166808,88.74148379601095,14,0,91.29258101994526
3,27,0,48,62,158.29771377558143,30.0,73.88543784230971,20.0,51.73352529970871,19.85481727736541,153.8201022943438,90.74081827326421,6,0,61.29590863367895
1,28,0,82,89,442.2315219930413,30.0,88.73149495434568,20.0,40.52564344665439,20.211614233251463,396.3357413107476,91.60766556179306,6,0,56.96167219103468
5,29,0,48,60,491.141708616993,30.0,82.90083249971438,20.0,48.618083180187526,18.86560675615641,543.0078780393022,98.40777933038815,10,1,57.96110334805926
10,29,0,86,89,197.4108378781418,30.0,97.79212096668752,20.0,38.69111092280156,19.240032277438416,252.72443995597754,93.67397515395793,4,1,66.63012423021034
7,29,0,54,104,231.01632481785435,47.580426934731,47.371682499354094,34.49832538264276,61.5934143573409,23.79278170018137,186.17110019751243,91.80296811042234,6,0,55.98515944788825
10,29,1,31,57,273.6819047893868,48.10366659632328,55.611434816903525,36.13859309889749,58.42446837750804,23.482091987887667,237.8363345279898,94.73630539389862,13,0,58.81847303050692
9,29,0,60,80,474.2623292846647,30.0,73.08917722843766,20.0,51.016090104576776,20.635353786307952,489.2873652301884,96.07749174889597,15,0,57.1125412555202
7,29,2,21,40,151.33665507715776,48.84744141104029,51.18725155470846,35.2269931366434,60.98944355546272,24.78970011882876,58.634470787672626,88.88624236699826,2,1,85.5687881650087
9,31,0,84,105,167.71786529417594,30.0,82.6973141829688,20.0,45.90186373490381,20.083525073638214,174.10749185479293,89.33200560697342,10,0,78.33997196513286
8,32,1,32,42,107.87836673856388,30.0,79.2998281172023,20.0,46.75535889543833,20.74135455143333,101.36172926317985,92.3403506484237,12,0,68.29824675788154
2,32,2,14,41,177.57147723173176,66.31061822471561,33.149907731812945,58.71099071153635,68.61475029011126,27.438310195219792,50.0,81.22407077854716,2,0,98.8796461072642
1,33,1,19,33,178.57902177863582,39.464886309708426,62.04728693582113,31.911895399346637,55.85929633445056,22.47872276367708,125.81380602241742,90.28512412718976,10,0,73.5743793640512
7,34,1,45,36,105.7304855155309,30.0,100.0,20.0,27.77387344756299,18.901073078134157,146.48794978237004,93.46031270318915,14,0,67.69843648405427
7,34,0,83,81,354.13833730939484,30.0,100.0,20.0,38.82311310153486,18.023289799006196,327.54696355609525,91.96138873101923,4,0,50.19305634490387
8,35,0,81,69,153.95588780615788,30.0,100.0,20.0,33.63331471504568,19.11362428628148,224.51783948803882,92.36490228352358,14,0,73.17548858238212
5,35,1,29,36,257.4743916298546,30.0,84.5308788207764,20.0,44.96360139831284,20.09650470725353,251.42912793979838,93.2850699504692,15,0,71.07465024765406
3,36,2,22,35,132.09357985957317,41.81556904656012,66.93475529364464,21.145883556776752,53.50651680668539,22.07594212665076,70.05716801977164,89.50571680197716,15,0,89.97141599011418
8,36,1,23,44,108.05160060184642,49.87852292544161,48.14689535143811,38.65091124478576,56.28770833657047,24.985612884778384,50.0,89.43745412990518,8,0,72.81272935047414
6,37,1,37,44,217.67044419663068,30.0,88.45584240401135,20.0,45.88564869880936,19.719886936705585,232.95723890194037,93.9224670113514,14,0,65.38766494324297
3,37,1,33,33,179.53688288661095,30.0,100.0,20.0,42.37060017439747,18.133500509701516,106.81995603511217,89.27550037207196,7,0,71.12249813964017
1,37,1,24,52,294.7600826714299,53.59715725307105,49.06695329697282,47.62608681743423,64.43437600742294,24.5205634494996,184.74777059227682,90.38896747964104,12,0,78.05516260179479
3,38,0,51,114,340.4695318762958,59.24271005658704,41.74595550211839,45.29892338747956,62.927548478916506,26.294868555014663,302.42424750384953,92.24516990492349,9,0,61.27415047538259
5,39,1,39,35,155.04783620740164,30.0,100.0,20.0,33.39839759127898,18.54995838394728,195.14655543952662,92.75126899059624,14,0,71.24365504701876
3,39,2,8,38,200.6046069877757,81.0201575401093,24.553958925797737,75.60341750655124,74.01404370841689,29.813778941118137,50.0,55.918858872474736,8,0,80.05762503331229
1,39,0,88,79,245.02220088994895,30.0,100.0,20.0,35.540524913883914,18.859205486897093,211.65809574823095,88.45360208911612,5,0,70.23198955441944
5,39,1,32,55,280.84865828151305,41.28544650520823,62.70441896544142,30.82134844063239,54.64976859989024,22.64303632044768,211.12138325771338,91.92263998667381,13,0,72.88680006663093
10,39,0,37,96,281.15268967758175,57.69283199143688,34.04026813065831,51.26327824749009,67.11369335004329,26.28792568168449,189.77127044199028,90.72728499738523,2,0,51.36357501307388
7,39,1,27,49,209.97371255524104,41.95775954244309,51.60113334879792,30.59830147495504,59.503997977808005,23.58650176500372,214.1078595994078,93.62039733630803,15,0,69.39801331845986
7,40,0,41,71,167.7005863384801,37.26295527943687,58.122290253754585,27.99179461178089,58.291640087043135,22.50731196204749,267.3226481926137,96.13955289355833,5,1,56.802235532208336
9,40,1,40,30,185.22424759044617,30.0,100.0,20.0,27.9217508894331,18.665636722183343,161.86997670100902,89.9798047731546,8,0,70.10097613422701
10,40,1,23,57,266.472707932199,64.42196103878685,41.80237802599149,54.63765966396133,62.06168804938567,27.593705243594297,281.5499920377043,97.19001888439712,10,1,64.0499055780144
10,40,0,63,67,431.97708187716967,30.0,89.19954203942333,20.0,40.65409985173769,19.837412983094904,385.56462065663237,89.85868354881067,9,0,73.20658225594661
3,40,1,27,30,144.8637117707053,30.0,94.6036677462213,20.0,45.12975799056353,19.54470737012474,166.6210613954453,95.25959510876642,12,0,53.70202445616789
7,40,1,43,34,145.21581420211254,30.0,100.0,20.0,27.730101206544735,19.106855401574137,176.518099964592,92.24206589006283,12,0,68.78967054968585
1,41,2,15,36,218.94190307625024,58.83993792569897,38.09728619390069,46.57465491648198,62.96536351415162,25.330641564876064,81.49378654975456,86.98390786028646,12,0,95.08046069856765
4,41,0,78,65,475.639447059264,30.0,100.0,20.0,33.692010953563646,19.39301436695378,490.2002747623179,91.38210802801645,13,0,75.58945985991775
4,41,0,86,80,183.37632244555124,30.0,100.0,20.0,38.70371510858705,18.75208358221831,178.1159714885019,88.92969896618216,9,0,77.85150516908922
5,41,0,55,91,307.5205237991788,40.562953661435394,64.76222927877016,27.7654679993681,55.54374645933098,23.091676722490742,271.4711671558624,90.52161023792567,13,0,79.89194881037166
7,42,2,22,17,137.36722742391893,30.0,100.0,20.0,29.98843374729853,19.63596954215441,88.32216868152366,90.9971029240311,15,0,82.51448537984453
7,42,2,26,29,228.01703742776468,30.0,92.8817470985974,20.0,46.16966181167111,19.53130158413276,128.4862111492178,87.5516137982718,13,0,94.74193100864102
4,43,1,47,34,116.70498293600374,30.0,100.0,20.0,25.634536860646737,18.50436396363854,51.836017380969494,89.20699544679469,1,0,56.46502276602653
7,44,2,21,42,115.89141023486636,50.7356328002671,50.42015298479726,42.59287414336493,58.37055511385052,24.089634124510425,50.0,88.29120548382011,9,0,81.04397258089944
3,44,1,32,53,250.4936675172989,38.03905263633998,59.97298826562125,30.14768077408445,54.49312728608688,21.993409564412257,161.5227333427486,90.70590474942632,7,0,63.97047625286839
6,45,1,33,43,110.25876979624312,30.0,76.73386548871956,20.0,48.19137251384776,20.11644261272406,86.8612002768798,89.8597137133065,9,0,73.20143143346749
2,45,0,79,109,322.3873832500012,30.0,68.19919607353536,20.0,48.70999895833032,20.182171216401127,241.37738126738503,88.51020480953218,8,0,77.44897595233905
10,46,1,17,45,188.421406935944,66.19619540543809,39.622131388470855,53.86929551726895,63.52784661110856,27.36183673776868,78.523023115673,89.3651653998621,1,0,55.674173000689535
9,46,0,70,65,267.040412646062,30.0,100.0,20.0,35.18019226895212,18.330740851026373,400.35310550204053,95.46579509197937,12,1,77.67102454010309
5,46,2,10,39,147.07729360421706,72.63740273783255,28.29251413963828,65.1150003581387,69.47556224244137,30.060290210359277,50.0,75.87264440146335,8,0,93.33733321101843
6,46,1,14,53,205.98811738604655,76.74235946663856,26.268000680239798,69.84568510344494,71.88458755138454,29.0689692777541,108.57092120960712,70.01533172604607,8,0,68.32312192055116
4,47,1,38,43,132.27347167767664,30.0,84.86590938552014,20.0,42.27804469122143,20.620592810032736,177.8997263542547,96.30095237230836,15,0,55.995238138458184
10,47,0,57,118,350.1985573992575,50.63127045701171,49.787654286540935,46.64590375779587,61.99957364537929,25.73319554206931,327.4625224487926,95.1668498031451,11,0,51.66575098427452
7,49,0,40,115,431.9013152549952,64.95174789809805,31.506472316703835,61.3931442829061,67.21065454821789,28.040229351758917,350.2272108972334,93.08921060895236,3,1,67.05394695523819
9,49,0,94,99,416.0563254265557,30.0,98.6734405830431,20.0,39.59472721218216,19.51614851452001,284.49639212304123,86.59090590002664,1,0,69.54547049986678
7,50,0,48,88,203.8649666428208,43.85458931514438,55.67661693614696,31.877770982071183,60.71725261125299,23.06761322975583,306.93598497846835,97.73531130387187,8,1,56.32344348064065
1,50,0,38,66,202.23731440951588,46.12073927236413,54.14779641132712,32.40266399451944,57.38053018263789,23.78488646148091,231.7281510372194,93.16126276504727,3,1,66.69368617476368
1,51,2,6,22,125.58964251663528,68.60861703703965,31.896107847539337,68.50462099498515,68.2732622177232,28.37243923591849,50.0,76.92980837733172,3,0,96.7653071909141
9,51,1,13,42,172.21494526820743,71.81560341970535,31.13603558573416,62.52159852160706,69.15827912001946,28.35315652833507,50.0,82.28843797169164,1,0,75.0519783636506
9,52,0,44,97,292.9594534929689,58.11465158827932,41.0898092609846,50.56460026242701,60.39986285350259,26.44166428123908,246.45978029296725,89.93586891648222,11,0,77.82065541758891
4,53,0,80,77,387.8940258916708,30.0,100.0,20.0,39.60261746383637,18.99625934836796,453.41385355704216,95.30468514265871,5,1,60.97657428670641
9,53,1,22,31,111.33608643316708,30.0,68.49973100561198,20.0,48.85117047123993,20.73408618801936,120.66834358134788,93.09170256469449,10,0,59.54148717652756
3,54,1,28,37,106.93454084521328,30.0,78.7126101944487,20.0,51.76617795538536,19.63769065285161,68.22169964216815,89.00344396411515,7,0,72.48278017942425
7,54,1,15,40,178.3821125887818,64.56604128994218,40.67822073566191,51.94094157466559,64.68902508212791,26.753655834578392,142.5536493679883,92.41332556941796,10,0,62.93337215291015
6,55,2,20,15,198.51782766345667,30.0,100.0,20.0,27.48682415281432,18.16779592125782,215.11143949653973,92.43329921335209,9,1,85.33350393323956
8,55,1,21,51,138.6870685912965,60.17676287884792,41.195165898480326,53.67302207361617,61.85683868354599,25.746121841186,132.81366245070822,94.303193215977,12,0,58.484033920114996
9,55,2,23,43,189.0557618135628,43.47649757653886,53.03794089030063,35.77131888044178,59.66709343874139,22.991232916506977,50.0,83.98941192139688,7,0,97.55294039301563
5,55,2,9,20,124.17078344985092,52.1174586205242,47.53475605446481,42.34354963627269,63.63344165535966,24.1006792598039,50.0,88.33337272646926,9,0,80.83313636765365
1,55,0,46,107,460.13013808473073,52.42431904949159,39.31536076902674,50.99771791489603,62.6430174390634,25.034099179512104,429.75492524559496,97.00676657431607,8,1,59.96616712841965
3,56,2,27,41,232.2672905253248,32.367016815371926,66.32281367451661,25.19024732816956,54.364898129736616,21.805930175007717,81.13330131826348,86.95076387191224,12,0,95.24618064043878
10,57,0,58,79,254.05052149846424,30.0,73.88019752029587,20.0,50.37086693533946,19.383737518018584,184.52302992119402,90.75100499690151,2,0,51.244975015492386
8,58,2,5,26,119.0989381737509,84.34857990920406,15.125500458873104,74.44655867742715,74.67224052323938,31.718796489717597,50.0,39.76135135306751,1,0,85.3450525958719
6,58,0,89,102,293.95639022318096,30.0,86.43474281585344,20.0,45.085254298772185,19.22337835683813,245.16978970052733,89.91624547787919,7,0,67.91877261060408
8,59,2,29,43,120.89036948062528,31.91210276888124,70.9747084507883,20.0,55.07410806812641,21.38556621576496,50.0,86.97392693233448,7,0,82.63036533832756
9,59,2,28,41,194.3052533595896,36.2385182171121,71.85421914677588,20.0,54.49103917888978,21.001125433527413,99.04849131789649,87.57148176057487,14,0,97.14259119712565
4,59,2,27,43,220.43099637320853,39.40175433133972,58.78307432361541,21.72453802318149,54.346749858322696,21.69840153676793,129.0532554661207,90.69857838699377,8,1,91.50710806503112
1,59,1,19,39,234.6184261822434,55.58370331067678,44.62515754542702,40.50043075002401,58.89332746396536,25.3874118626764,123.8659286130069,88.78230443833047,5,0,68.58847780834768
1,59,0,76,62,438.5226565372723,30.0,100.0,20.0,30.404234730842497,18.76391603809054,360.6327601063668,87.90223458924046,3,0,67.98882705379765
10,59,0,52,104,288.947256772616,47.589042747931394,53.747660625539936,44.59930913651733,61.95730425465132,24.43008882968167,293.92508322092834,92.96201814387439,12,0,65.18990928062803
4,59,1,30,56,131.26339414177218,41.95683829221865,49.86045442216356,30.871065926145302,56.93722378634492,22.475280141073647,111.41464228379735,91.89752049993882,8,0,60.51239750030592
7,60,0,50,94,408.2828315891573,49.06935915313638,55.39145738797659,37.335401540207016,58.87002233046565,24.998114128550263,280.67311704198835,87.52241397135185,6,0,77.3879301432407
2,60,1,22,44,172.09490102831077,46.21302998005534,46.01165619613104,43.47771786083133,61.836580487764486,24.345717836633984,158.3648371224956,93.46137854620693,11,0,60.19310726896531
